code	type	likes	comments	views	timestamp	caption	url
DSZyta-ksx-	video	43	18	0	2025-12-18	DISKON GILA BANGET!!!  Spesial akhir tahun beli rumah di Syahfalah Properti banyak diskon gila-gilaan sampai gila beneran.  Jangan sampai kalian ketinggalan diskon akhir tahun ini karena semakin nipis!!   Yuk segera dapatkan diskonnya dan hubungi kami di 0813 3337 2016 Jangan tunda lagi, stok terbat	https://www.instagram.com/p/DSZyta-ksx-/
DSY3pYHElKL	video	8	0	0	2025-12-18	Mau pemandangan soremu secakep ini terus? Makanya beli rumah di Gardenia Arcapada Park. Dijamin tiap hari disuguhkan pemandangan yang ciamik terus.   #GardeniaArcapadaPark #RumahKomersil #PerumahanLumajang #SyahfalahProperti	https://www.instagram.com/p/DSY3pYHElKL/
DSRh-VXki-B	carousel	50	4	0	2025-12-15	Selamat Hari Jadi Lumajang ke 770  Semoga menjadi kota yang makmur dan bisa berkembang dalam bidang apapun termasuk Properti. Maaf desainer lupa tanggal 🥲  Spesial Hari Jadi Lumajang ke 770 Kalian bisa booking rumah di Syahfalah Properti dengan harga 100rb saja loh. Yuk booking segera sebelum kehabi	https://www.instagram.com/p/DSRh-VXki-B/
DSM40aUEpxf	carousel	9	0	0	2025-12-13	Perumahan Bhumi Saka Arum by Syahfalah Properti rumah subsidi 2 lantai, lokasi Klampokarum Lumajang, fasilitas lengkap, dan free apapun.  ✔️ Akses ±8 menit ke kota ✔️ Full dak cor + tangga besi ✔️ Konsep open space ✔️ Pagar depan & samping sudah include  Unit sangat terbatas. Jangan sampai kehabisan	https://www.instagram.com/p/DSM40aUEpxf/
DSG1RKzEqhT	video	9	0	0	2025-12-11	Syahfalah Properti bersama Bank BNI melaksanakan kegiatan canvassing di PT Mustikatama sebagai upaya memberikan informasi langsung mengenai program hunian dan fasilitas KPR yang tersedia. Terima kasih kepada seluruh karyawan PT Mustikatama atas perhatian dan respons positifnya. Semoga kolaborasi ini	https://www.instagram.com/p/DSG1RKzEqhT/
DSExHPgEYSP	video	20	2	0	2025-12-10	“Kalau jari bisa ‘magic’… coba bayangin cicilan rumah juga bisa.” Sayangnya yang bisa instan cuma trik, bukan rumah. Makanya jangan nunggu keajaiban, nunggu ACC aja sudah cukup 😆🏡  yuk, kita bantu sampai ACC. Hubungi kami segera di WA 0813 3337 2016. Jangan tunda lagi, stok terbatas !!  #syahfalahpr	https://www.instagram.com/p/DSExHPgEYSP/
DSBzXWdE7sJ	video	72	16	0	2025-12-09	Nikah dulu atau mapan dulu? Kadang jawabannya cuma satu. Punya rumah dulu biar hidup lebih tenang.   Karena cinta butuh tempat pulang, bukan sekadar ucapan.  Cek ketersediaan unit Syahfalah Properti sekarang.  Hubungi 0813 3337 2016 Jangan tunda lagi, stok terbatas!!  #SyahfalahProperti #RumahImpian	https://www.instagram.com/p/DSBzXWdE7sJ/
DR6lLQGEdfc	video	8	0	0	2025-12-06	Dia datang membawa masa lalu, tapi pulang membawa harapan baru. Karena setiap hari ada yang tanya rumah di Bumi Shaka Arum By Syahfalah Group.  Yang cari rumah nyaman, legalitas aman, fasilitas lengkap, free apapun Syahfalah Properti jawabannya.  Yuk, jangan sampai ketinggalan promonya. Segera hubun	https://www.instagram.com/p/DR6lLQGEdfc/
DRyNGVHEiIP	video	24	0	0	2025-12-03	Evaluasi PNS ( Pegawai Negeri Syahfalah ) Sebuah meeting biasa: Direktur marah → Karyawan santai → Semua ketawa.  #syahfalahproperti #lembayungproperti #meetingsantai #meetingdrama #makansaatmeeting #snacktime #ardiantanah #direktur #direktursantai #fyp #foryourpage #viral #becanda #meetingbecanda	https://www.instagram.com/p/DRyNGVHEiIP/
DRwJgQ6kjSZ	photo	35	0	0	2025-12-02	Buat kamu yang ingin karier kreatif yang nyata bukan cuma jadi penonton tren ini saatnya mulai bergerak.  Nisyananda membuka posisi Content Creator & Personal Creative Assistant buat kamu yang energik, komunikatif, dan punya taste konten yang relate dengan audience hari ini.  Pekerjaanmu nggak monot	https://www.instagram.com/p/DRwJgQ6kjSZ/
DRoqreBkgwd	video	30	13	0	2025-11-29	Bos baru pulang dari Jepang, tapi reaksinya anak kantor kayak lagi nyambut penjahat kelas kakap.  #syahfalahproperti #lembayungproperti #vacation #pulangliburan #karyawan #karyawanlucu #dendamkaryawan #komedi #sketsa #sketsakomedi #viral #lucu #becanda #videohiburan #fyp #fypviral #foryourpage ##vid	https://www.instagram.com/p/DRoqreBkgwd/
DRlRbjYksrZ	photo	6	0	0	2025-11-28	Buat kamu yang ingin karier kreatif yang nyata—bukan cuma jadi penonton tren—ini saatnya mulai bergerak. Nisyananda membuka posisi Content Creator & Personal Creative Assistant buat kamu yang energik, komunikatif, dan punya taste konten yang relate dengan audience hari ini.  Pekerjaanmu nggak monoto	https://www.instagram.com/p/DRlRbjYksrZ/
DRjfJRwktTD	video	40	4	0	2025-11-27	Banyak mau itu wajar… yang penting berani ambil langkah. Karena rumah nggak nunggu orang ragu—rumah nunggu orang yang siap naik kelas. Siap pilih unitmu sebelum dipilih orang lain?  Yuk, 100 ribu sudah dapat rumah tanpa renovasi. Hubungi kami di 0813 3337 2016. Buruan sebelum kehabisan !!   #syahfal	https://www.instagram.com/p/DRjfJRwktTD/
DRhENwGEhGE	video	24	0	0	2025-11-26	Di tempat lain banyak permintaan jadi drama. Di Syahfalah Properti malah jadi kenyataan. Free Kanopi, Free pagar kanan kiri , free pagar depan roster,  free tangga besi, lantai 2 full dak cor, lantai full granit dan fasilitas lengkap.  Yuk , Unit semakin menipis guys, buat yang pengen free semua seg	https://www.instagram.com/p/DRhENwGEhGE/
DRgYnbrktao	video	4	2	0	2025-11-26	Ikuti keseruan kita Akad Realisasi di Bank BNI Lumajang @himovers.lumajang lokasi perumahan Bhumi Saka Arum by Syahfalah Group Blok A3 & B5. Terima kasih sudah memilih rumah di Bhumi Saka Arum. Semoga menjadi rumah yang penuh berkah dan bahagia selalu ☺  Tinggal 7 unit guys, buat kamu yang belum pun	https://www.instagram.com/p/DRgYnbrktao/
DRdeMP5kjZg	photo	19	0	0	2025-11-25	“Guru adalah alasan banyak keluarga bisa naik derajat. Hari ini kita menghormati mereka—panutan tanpa tanda jasa. Dan untuk para guru yang bermimpi punya rumah sendiri, kami siapkan hunian terbaik agar Anda pulang ke rumah yang layak untuk beristirahat.”  WA/Telp : 0813 3337 2016  #syahfalahproperti	https://www.instagram.com/p/DRdeMP5kjZg/
DRa9rsGEuU4	video	26	0	0	2025-11-24	Jangan Tunggu Ditendang Realita Baru Cari Rumah  Kalau sudah ada rumah subsidi 2 lantai dengan fasilitas komersil, kenapa masih nunda? Lokasi Klampokarum, akses kota cuma 5 menit. Yuk, Hubungi sekarang di 0813 3337 2016 sebelum tinggal cerita. buruan sebelum kehabisan !!  #SyahfalahProperti  #lembay	https://www.instagram.com/p/DRa9rsGEuU4/
DRWgo8ekrsN	video	8	0	0	2025-11-22	Jangan tunggu ‘BOOM’ baru cari rumah.💥🏡 Amankan unitmu sekarang sebelum kehabisan! di Mustika Lembayung Sumbersuko siap ‘meledakkan’ masa depanmu dengan mempunyai rumah sendiri.  Yuk, kita bantu untuk mendapatkan rumah masa depan anda sebelum kehabisan. Hubungi kami segera di 0813 3337 2016  #Syahfa	https://www.instagram.com/p/DRWgo8ekrsN/
DROxJ5lkv3h	video	36	0	0	2025-11-19	Cobaan hidup tak pernah berhenti, tapi Bhumi Saka Arum menghadirkan rumah yang selalu siap menenangkan. Tempat terbaik untuk pulih dari kerasnya dunia.   Yuk,kita bantu anda untuk mendapatkan rumah yang tenag dan nyaman. Hubungi kami segera di 0813 3337 2016  #SyahfalahProperti  #lembayungproperti #	https://www.instagram.com/p/DROxJ5lkv3h/
DRJu7NQEu_T	video	39	6	0	2025-11-17	Kalau mimpimu belum jadi kenyataan… Minimal rumahnya bisa dulu. Bumi Shaka Arum nunggu kamu bangun, bro 😌🏠💛  Yuk, wujudkan rumah impianmu bersama kami. Hubungi kami di 0813 3337 2016  #SyahfalahProperti #BumiShakaArum #PerumahanLumajang #KlampokArum #RumahSubsidi #RumahImpian #MarketingProperti #Kon	https://www.instagram.com/p/DRJu7NQEu_T/
DRDxyHxk7wm	video	35	0	0	2025-11-15	"Di Bhumi Saka Arum, pagar udah dapet, lahan depan juga siap jadi taman. Kamu tinggal rawat, dan nikmatin suasana hijau setiap hari. Karena rumah bagus itu bukan yang besar, tapi yang hidup 🌱  Yuk, jangan tunda"" lagi untuk memiliki rumah idaman. hubungi kami di 0813 3337 2016. Buruan sebelum kehabisa"	https://www.instagram.com/p/DRDxyHxk7wm/
DQ8NJKkEmAA	photo	4	0	0	2025-11-12	Hari ini kita diingatkan, bahwa kesehatan adalah investasi terbaik untuk masa depan 🌿  Sama seperti memilih hunian — tempat tinggal yang sehat, nyaman, dan legalitas jelas juga bagian dari hidup yang lebih sehat.  Selamat Hari Kesehatan Nasional!  Karena hidup sehat dimulai dari lingkungan yang seha	https://www.instagram.com/p/DQ8NJKkEmAA/
DQ8Ia0ZE9z6	video	23	2	0	2025-11-12	Tanpa pake drama drama rumah bocor. Rumah subsidi 2 lantai satu satunya di lumajang, full dak cor, anti bocor — bukan kaleng-kaleng 💪  Angsuran? Mulai 1 jutaan aja! FLAT sampai lunas !!  Yuk, Datang dan buktikan sendiri. Hubungi kami segera di ☎️ 0813 3337 2016. Promo terbatas !  #syahfalahproperti 	https://www.instagram.com/p/DQ8Ia0ZE9z6/
DQ5iNYtkgVU	video	13	3	0	2025-11-11	Bangunan yang baik lahir dari kerja keras banyak tangan. Di Hari Bangunan Indonesia ini, kami persembahkan rumah yang bukan hanya kuat, tapi juga lengkap. Tanpa biaya tambahan. Siap huni. Siap untuk masa depanmu.  Yuk, Hubungi sekarang untuk cek harga, promo, dan unit yang masih tersedia.  0812-3286	https://www.instagram.com/p/DQ5iNYtkgVU/
DQ3wyMeEooR	video	25	6	0	2025-11-10	Jualan rumah ke mana-mana, tapi hatinya masih kosong. Tenang, yang penting closing dulu baru closing hati 🤣🏠  Yuk , wujudkan rumah impianmu bersama kami. Hubungi kami di 0813 3337 2016. Promo terbatas !!   #SyahfalahProperti #LembayungProperti #rumahidaman #rumahsubsidi #rumahimpian #kprsubsidi #rum	https://www.instagram.com/p/DQ3wyMeEooR/
DQ3u8inkwmS	carousel	38	2	0	2025-11-10	Kalau cashback 99% belum ada, tapi kalau kamu pengen punya rumah yang free kanopi , free pagar kanan kiri , free free pagar depan, free tangga besi , 2 lantai dan angsuran FLAT 1 jutaan perbulan , Hanya ada di @syahfalahproperti   Yuk , jangan sampai ketinggalan promo nya. Hubungi segera  di 0813 33	https://www.instagram.com/p/DQ3u8inkwmS/
DQ3Cwbpks5M	photo	2	0	0	2025-11-10	Selamat Hari Pahlawan! Saatnya menjadi pahlawan bagi keluarga dengan menghadirkan rumah impian. Wujudkan masa depan keluarga dengan memiliki rumah berkualitas dari Syahfalah Property.  #HariPahlawan #10November #HunianNyaman #SyahfalahProperty #pahlawanmasadepan #lembayungproperti	https://www.instagram.com/p/DQ3Cwbpks5M/
DQrOyGDEsnb	photo	5	0	0	2025-11-05	Hari ini kita rayakan keindahan alam Indonesia, dari bunga yang mekar sampai suara burung di pagi hari 🌸🐦  Yuk, mulai hidup lebih dekat dengan alam, mulai dari memilih rumah yang ramah lingkungan 🌿. Karena rumah yang nyaman bukan hanya tentang bangunan, tapi juga lingkungan yang asri dan harmoni den	https://www.instagram.com/p/DQrOyGDEsnb/
DQV2eNmEoEo	photo	2	0	0	2025-10-28	Selamat Hari Sumpah Pemuda 🇮🇩 Dalam semangat Sumpah Pemuda, mari kita satukan langkah untuk membangun masa depan yang lebih baik. Rumah subsidi menjadi wujud nyata perjuangan menuju kehidupan sejahtera bagi generasi muda Indonesia.  #sumpahpemuda #28oktober #harinasional #harisumpahpemuda #syahfalah	https://www.instagram.com/p/DQV2eNmEoEo/
DQMlQfUkkTS	video	3	0	0	2025-10-24	Bukan cuma tanah yang diratakan, tapi juga harapan keluarga yang pelan-pelan disiapkan 🤲  Yuk lihat lokasi baru kami dan saksikan proses mewujudkan hunian masa depan 💫  Hubungi kami di : 0813 3337 2016  #syahfalahproperti #lembayungproperti #perumahanlumajang #perumahansubsidi #kprsubsidi #rumahidam	https://www.instagram.com/p/DQMlQfUkkTS/
DQMhATPEuC7	video	7	0	0	2025-10-24	Kadang biar ngerti perjuangan, harus ngerasain sendiri beratnya ngaduk harapan jadi kenyataan 🥹 Karena di balik setiap adukan, ada cerita perjuangan membangun rumah impian.  Yuk datang langsung ke proyek kami — biar lihat sendiri gimana harapan itu dicetak jadi kenyataan 🏠✨  Hubungi kami di 0813 333	https://www.instagram.com/p/DQMhATPEuC7/
DQMdbqakrmb	video	3	0	0	2025-10-24	BTN Surabaya dan BTN Malang aja mampir ke proyek kita, masa kamu belum mampir juga ?   Yuk , buktikan sendiri kualitas proyeknya ! Datang dan rasakan bedanya ✨  Hubungi kami di 0813 3337 2016  #syahfalahproperti #lembayungproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #kprsubsidi	https://www.instagram.com/p/DQMdbqakrmb/
DP8fKEijkMo	video	6	4	0	2025-10-18	Sales properti tuh kalau antusias, pelanggan aja ikut semangat ..  Bukan sekedar jual rumah , tapi jual keyakinan bahwa mimpi punya rumah bisa jadi NYATA ..  Yuk, hubungi kami segera, kita bantu anda untuk mendapatkan rumah impian anda..   ADMIN : 0813-3337-2016  #Lembayungproperti #syahfalahpropert	https://www.instagram.com/p/DP8fKEijkMo/
DP2fQ6REtwj	video	4	0	0	2025-10-16	"Marketing itu bukan cuma jual rumah tapi bantu orang punya tempat tempat pulang Di ghosting bukan akhir cerita, kadang itu cara semesta bilang: ""bukan dia, yang berikutnya lebih serius""  Yuk, kita bantu kamu untuk punya tempat untuk pulang. Hubungi segera, promo terbatas ?!   Admin : 0813 3337 2016 "	https://www.instagram.com/p/DP2fQ6REtwj/
DPEMAelkh85	video	16	2	0	2025-09-26	🍱 Sedikit berbagi di jalan, semoga jadi banyak doa kebaikan yang kembali 🙏 Karena bagi kami, rumah terbaik bukan hanya tempat tinggal, tapi juga tempat menumbuhkan rasa peduli. 🏡💚  Wujudkan rumah impianmu bersama kami sekarang  📍Jl. Bondoyudo No. 55 Rogotrunan Lumajang ☎ 0852-3684-1799 (Admin)   #Be	https://www.instagram.com/p/DPEMAelkh85/
DOyUfGpEnLh	video	10	0	0	2025-09-19	Bisa bisa… total tombokannya udah setara harga rumah subsidi, tanpa perlu renovasi lagi 🤭🏠  Info lebih lanjut hubungi : 0852-3684-1799 (Admin)   #Perumahanlumajang #perumahansubsidilumajang #syahfalahproperti #perumahansubsidi #rumahtanparenovasi #genz #genmilenial	https://www.instagram.com/p/DOyUfGpEnLh/
DOdcDvtktVu	carousel	15	0	0	2025-09-11	🚨 LOWONGAN KERJA SYAHFALAH PROPERTI 🚨 Khusus AREK LUMAJANG sing KUAT! Dari tim rebahan jadi tim kerjaan! 💼✨  📌 Posisi tersedia: • Head of Creative • Social Media Specialist • Editor  ✅ Syarat Wajib: • Domisili Kabupaten Lumajang Sekitarnya • Jujur, disiplin, komunikatif • Memiliki keahlian dibidangn	https://www.instagram.com/p/DOdcDvtktVu/
DOaxP7ngbAD	video	33	5	0	2025-09-10	ada yg sama ga🥵  By the way rumah subsidi tanpa renovasi di Lumajang cuma di @syahfalahproperti	https://www.instagram.com/p/DOaxP7ngbAD/
DONAht3Eis4	photo	7	1	0	2025-09-05	Selamat Maulid Nabi Muhammad SAW 1447 H / 2025 M. Semoga syafaat Rasulullah selalu menyertai langkah kita menuju keberkahan hidup. 🤲  #Syahfalahproperti #maulidnabi #lumajang #RumahSubsidi #Perumahanlumajang	https://www.instagram.com/p/DONAht3Eis4/
DOKy6ZFER30	video	10	3	0	2025-09-04	Ini trik marketing baru kahh?? Mau cancel tapi ini RUMAH IMPIANN!!!   Survey hari ini GRATISS!!!  Hubungi : 0856-0710-0306 (Indra)   #syahfalahproperti #Perumahanlumajang #perumahansubsidi #rumahminimalismurah #kprsubsidi #challenge #strategimarketing	https://www.instagram.com/p/DOKy6ZFER30/
DOKw8xtkcMI	video	209	40	0	2025-09-04	RUMAH SUBSIDI SEMEWAH INI?!!!   Perumahan Bhumi Saka Arum menghadirkan Hunian Eksklusif Dua Lantai Tanpa Renovasi Satu - Satunya di Lumajang 🤩  🌟 Keunggulan :  ✅ Dua Lantai, langsung siap pakai ✅ Harga Subsidi, cocok untuk keluarga muda ✅ Sudah Dapat Dapur, Pagar & Kanopi ✅ Lokasi Strategis Cuma 5 M	https://www.instagram.com/p/DOKw8xtkcMI/
DOIKRshgfU5	video	39	7	0	2025-09-03	Rumah Subsidi tanpa renovasi belinya di Developer terpercaya @syahfalahproperti   Boleh contact aku kalau kamu cari rumah!🪷 087743215400	https://www.instagram.com/p/DOIKRshgfU5/
DOGi_tMknXy	video	12	2	0	2025-09-02	Dodol umahe wong tuwo termasuk agen property sing sukses ga yo rekk? 😆  Ndang wes mumpung durung kasep Info lebih lanjut: 0812-3286-6992 (Mada)   #syahfalahproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #kprsubsidi #lumajang #rumahidaman #bhumisakaarum #agenproperty	https://www.instagram.com/p/DOGi_tMknXy/
DOGYv5dgacf	video	17	2	0	2025-09-02	Kantor mana yang meeting konsumsinya beli cilok 200RB?? 🫵  Beli Rumah Subsidi Tanpa Renovasi, hanya disini +6287743215400 (Rizza)🩶 #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp	https://www.instagram.com/p/DOGYv5dgacf/
DOF8tMGEQnU	video	65	4	0	2025-09-02	Pembersihan lahan untuk proyek perumahan mustika djiwa  info lebih lanjut hubungi nomor dibawah ini🥰 ☎️ 0851-9590-5756  #progres #konten #shoot #take #makam #cina #bulan #lucu #realita #agustus #rumah #subsidi #murah #perumahanmurah #perumahansubsidi #fyp #foryou #foryourpage #viral #trend #réel #re	https://www.instagram.com/p/DOF8tMGEQnU/
DODyJ3dkarT	video	25	1	0	2025-09-01	Kata Bos bulan ini harus closing 10 Rumah Subsidi Tanpa Renovasi😇  #rumahsubsidi #rumahsubsiditanparenovasi #lumajang	https://www.instagram.com/p/DODyJ3dkarT/
DN-EKopEQ5P	video	20	4	0	2025-08-30	Ibu-ibu pasti pusing kan beli rumah tapi harus tambah dapur lagi?  Udah bayar cicilan, Masih harus mikirin biaya renovasi…  Di Bhumi Saka Arum, ibu-ibu bisa langsung pindah tanpa MIKIRIN RENOVASI!!! Sudah ada Dapur dan kompor tanam✨  Yuk, buruan amankan unitnya sekarang sebelum kehabisan!!  Admin : 	https://www.instagram.com/p/DN-EKopEQ5P/
DN7vSsjk7mg	video	27	1	0	2025-08-29	Daripada tiap bulan habis buat ngontrak kayak DPR, mending cicil rumah aja..  Lebih pasti, lebih hemat🫵🏻  Info lebih lanjut: 0852-3684-1799 (Admin)  #syahfalahproperti #perumahanlumajang #perumahansubsidi #kprsubsidi #tunjanganrumah50juta #rumahuntukrakyat #efisiensianggaran #rumahminimalismurah	https://www.instagram.com/p/DN7vSsjk7mg/
DN5c-DfkoCT	video	23	6	0	2025-08-28	Kalau dikantormu, playlistnya gimana gaiss?? Aman gaa??  Tag temenmu yg playlistnya anomali!!🫵🤣  Info lebih lanjut: 0852-3684-1799 (Admin)   #perumahansubsidi #perumahanlumajang #syahfalahproperti #kprsubsidi #karyawangenz #playlistkantor #corporatefriends	https://www.instagram.com/p/DN5c-DfkoCT/
DN2iArgYs2g	video	50	8	0	2025-08-27	Dirgahayu Republik Indonesia ke-80 🇮🇩 ✨Semangat 45 masih hidup dalam tawa, keringat, dan kebersamaan di halaman @gardenia.arcapada.park 🏡  Coba komen tim siapa yang paling kocak di video ini?? 😁👇  Jangan lupa follow & share ke temen² mu yang suka curang yaa!! 🫵  #syahfalahproperti #perumahanlumajang	https://www.instagram.com/p/DN2iArgYs2g/
DNzr_KAYnsS	video	26	4	0	2025-08-26	Ini nih tips jadi MANTU TERBAIK mamamu ala Syahfalah Properti🫵😆  Jadi, kalo mantu idaman mamamu gimanaa??  Yuk langsung saja, hubungi admin sekarang juga buat jadi mantu idaman mertuamuu!!  Admin : 0852-3684-1799  #syahfalahproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #kprsubsi	https://www.instagram.com/p/DNzr_KAYnsS/
DNxzF-O5KXB	video	14	4	0	2025-08-25	Males follow up = bye bye closing💸🤑  Kira-kira apa yang buat kalian semangat closing lurr??   Gass survey KAPANPUN gratisss!!!  Hubungi: 0852-3684-1799 (Admin)   #syahfalahproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #kprsubsidi #bhumisakaarum #rumahsubsidi2lantai #trend #viral	https://www.instagram.com/p/DNxzF-O5KXB/
DNxNaQ94ll-	video	20	7	0	2025-08-25	Cari rumah subsidi tapi maunya lengkap?? BHUMI SAKA ARUM jawabannyaa!!   ✅ Type 1 lantai ada, Type 2 lantai juga ada ✅ Jalan masuk lebar ✅ Kualitas bangunan terjamin ✅ Ada taman bermain ✅ Kanopi + Pagar kanan kiri + Pagar Roaster  Dan masih BANYAK LAGI!!!   Unit Terbatas!! Segera hubungi: 0852-3684-	https://www.instagram.com/p/DNxNaQ94ll-/
DNk7tPfS6Ti	video	33	8	0	2025-08-20	Komersil? NO, Subsidi? YESS!!!  Dengan harga mulai 166 JUTA, kamu udah bisa punya rumah subsidi strategis di Bhumi Saka Arum 🏡  ✅ Lokasi cuma 8 menit ke Alun-alun Lumajang ✅ Ada pilihan 1 lantai & 2 lantai (satu-satunya di Lumajang!) ✅ Fasilitas taman bermain buat keluarga  ✅ Sudah include kompor ta	https://www.instagram.com/p/DNk7tPfS6Ti/
DNh0y2MxuZ9	video	31	11	0	2025-08-19	Masio lomba iso karepe panitia iso karepe dewe, lak soal umah kudu karepe ati, iyo ga lurr🔥  Ndang pilih unit rumahmu sing sesuai ati, survey gratis hari ini!!!  Hubungi: 0852-3684-1799  #syahfalahproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #kprsubsidi #perumahan #lumajang #lo	https://www.instagram.com/p/DNh0y2MxuZ9/
